Id,Idade,Genero,Item_Comprado,Valor_Compra(R$),Forma_Pagamento,Compras_Anteriores,Frequencia_Compras
3445,53,Feminino,Calca,63.0,Dinheiro,12,Duas vezes/semana
3446,42,Feminino,Bone,58.0,Venmo,3,Anual
3447,51,Feminino,Botas,55.0,Cartao de Debito,20,Semanal
3448,62,Feminino,Sandalias,58.0,Cartao de Debito,3,Duas vezes/semana
3449,18,Feminino,Casaco,28.0,PayPal,32,Quinzenal
3450,48,Feminino,Blusa,37.0,PayPal,35,Mensal
3451,20,Feminino,Shorts,78.0,PayPal,31,Mensal
3452,32,Feminino,Blusa,73.0,Transferencia Bancaria,13,Anual
3453,26,Feminino,Jaqueta,20.0,Cartao de Credito,3,Quinzenal
3454,31,Feminino,Camisa,60.0,Venmo,48,Duas vezes/semana
3455,55,Feminino,Bolsa,71.0,Dinheiro,15,Duas vezes/semana
3456,49,Feminino,Camiseta,89.0,Transferencia Bancaria,13,Anual
3457,42,Feminino,Agasalho,53.0,Transferencia Bancaria,21,Mensal
3458,64,Feminino,Joias,87.0,Transferencia Bancaria,29,Quinzenal
3459,68,Feminino,Joias,37.0,PayPal,24,Trimestral
3460,68,Feminino,Agasalho,37.0,Venmo,21,Anual
3461,41,Feminino,Cachecol,78.0,Cartao de Credito,5,Duas vezes/semana
3462,51,Feminino,Sapato,23.0,Venmo,47,Trimestral
3463,44,Feminino,Jeans,73.0,Transferencia Bancaria,34,A cada 3 meses
3464,27,Feminino,Joias,27.0,Cartao de Debito,45,Quinzenal
3465,36,Feminino,Casaco,59.0,Cartao de Debito,12,Anual
3466,19,Feminino,Mochila,53.0,Transferencia Bancaria,31,Semanal
3467,49,Feminino,Meias,42.0,Cartao de Debito,43,Anual
3468,18,Feminino,Cachecol,45.0,Transferencia Bancaria,5,Anual
3469,36,Feminino,Óculos de Sol,89.0,Cartao de Credito,36,Trimestral
3470,36,Feminino,Meias,85.0,Transferencia Bancaria,12,Anual
3471,19,Feminino,Casaco,69.0,Dinheiro,31,Duas vezes/semana
3472,43,Feminino,Sandalias,66.0,Dinheiro,31,Duas vezes/semana
3473,31,Feminino,Blusa,42.0,Transferencia Bancaria,15,Semanal
3474,63,Feminino,Vestido,40.0,Cartao de Credito,11,Semanal
3475,41,Feminino,Calca,82.0,PayPal,18,Mensal
3476,48,Feminino,Tenis,88.0,Cartao de Debito,9,Trimestral
3477,68,Feminino,Botas,99.0,Cartao de Credito,11,Semanal
3478,53,Feminino,Bolsa,85.0,PayPal,38,Duas vezes/semana
3479,36,Feminino,Bolsa,57.0,PayPal,42,Trimestral
3480,46,Feminino,Sueter,56.0,PayPal,41,Mensal
3481,21,Feminino,Sandalias,79.0,Dinheiro,45,Mensal
3482,52,Feminino,Meias,67.0,Cartao de Credito,41,Duas vezes/semana
3483,66,Feminino,Luvas,61.0,Venmo,35,Semanal
3484,19,Feminino,Agasalho,37.0,Venmo,21,A cada 3 meses
3485,44,Feminino,Vestido,75.0,Cartao de Debito,13,Duas vezes/semana
3486,50,Feminino,Camisa,21.0,Cartao de Debito,23,Quinzenal
3487,51,Feminino,Shorts,89.0,Cartao de Debito,6,Semanal
3488,25,Feminino,Sandalias,24.0,Cartao de Debito,39,Anual
3489,62,Feminino,Sueter,27.0,Dinheiro,7,Trimestral
3490,48,Feminino,Vestido,26.0,Transferencia Bancaria,32,A cada 3 meses
3491,62,Feminino,Botas,82.0,Venmo,43,Trimestral
3492,22,Feminino,Calca,28.0,Transferencia Bancaria,15,Mensal
3493,48,Feminino,Luvas,65.0,PayPal,48,Anual
3494,48,Feminino,Calca,82.0,Dinheiro,35,Semanal
3495,62,Feminino,Cachecol,38.0,Cartao de Credito,41,Trimestral
3496,24,Feminino,Shorts,33.0,Cartao de Debito,14,Semanal
3497,39,Feminino,Sapato,38.0,Dinheiro,22,Mensal
3498,35,Feminino,Bolsa,48.0,PayPal,16,A cada 3 meses
3499,47,Feminino,Sandalias,35.0,PayPal,2,Duas vezes/semana
3500,22,Feminino,Meias,29.0,Transferencia Bancaria,13,A cada 3 meses
3501,38,Feminino,Camisa,48.0,Cartao de Credito,38,Quinzenal
3502,53,Feminino,Sapato,87.0,Transferencia Bancaria,43,Semanal
3503,31,Feminino,Mochila,62.0,Transferencia Bancaria,26,Trimestral
3504,31,Feminino,Camisa,96.0,Dinheiro,39,Semanal
3505,65,Feminino,Bolsa,41.0,Transferencia Bancaria,50,Mensal
3506,48,Feminino,Joias,42.0,Dinheiro,40,A cada 3 meses
3507,18,Feminino,Camisa,57.0,Venmo,12,Quinzenal
3508,46,Feminino,Bolsa,65.0,Transferencia Bancaria,33,A cada 3 meses
3509,52,Feminino,Calca,54.0,Venmo,49,Semanal
3510,50,Feminino,Camiseta,22.0,Dinheiro,43,Duas vezes/semana
3511,49,Feminino,Tenis,96.0,Cartao de Credito,14,Mensal
3512,69,Feminino,Joias,81.0,Venmo,21,A cada 3 meses
3513,36,Feminino,Camisa,46.0,Transferencia Bancaria,31,Trimestral
3514,30,Feminino,Blusa,74.0,Transferencia Bancaria,29,Quinzenal
3515,25,Feminino,Tenis,50.0,Venmo,32,Mensal
3516,19,Feminino,Vestido,80.0,PayPal,16,Duas vezes/semana
3517,34,Feminino,Botas,56.0,Venmo,38,Duas vezes/semana
3518,29,Feminino,Saia,69.0,Cartao de Debito,34,A cada 3 meses
3519,50,Feminino,Camisa,97.0,Transferencia Bancaria,30,Trimestral
3520,31,Feminino,Shorts,66.0,Cartao de Credito,14,Quinzenal
3521,41,Feminino,Bone,70.0,PayPal,33,Mensal
3522,52,Feminino,Sapato,50.0,Cartao de Credito,35,Semanal
3523,27,Feminino,Calca,85.0,Transferencia Bancaria,13,Trimestral
3524,49,Feminino,Mochila,59.0,PayPal,30,Quinzenal
3525,69,Feminino,Calca,74.0,Cartao de Credito,30,Mensal
3526,45,Feminino,Óculos de Sol,38.0,PayPal,47,Anual
3527,20,Feminino,Sueter,99.0,PayPal,1,A cada 3 meses
3528,25,Feminino,Blusa,97.0,Dinheiro,1,Semanal
3529,38,Feminino,Cachecol,67.0,Dinheiro,33,Anual
3530,55,Feminino,Camiseta,20.0,Cartao de Credito,43,Semanal
3531,62,Feminino,Óculos de Sol,45.0,Transferencia Bancaria,37,Semanal
3532,54,Feminino,Sapato,52.0,Cartao de Credito,23,Trimestral
3533,61,Feminino,Calca,68.0,Cartao de Credito,12,Anual
3534,50,Feminino,Tenis,98.0,Venmo,30,Quinzenal
3535,65,Feminino,Sapato,83.0,Venmo,7,Semanal
3536,68,Feminino,Shorts,51.0,Transferencia Bancaria,20,Mensal
3537,55,Feminino,Bolsa,21.0,Venmo,10,Mensal
3538,57,Feminino,Bolsa,92.0,Venmo,40,A cada 3 meses
3539,56,Feminino,Sapato,63.0,Venmo,21,Mensal
3540,29,Feminino,Joias,56.0,Venmo,17,Duas vezes/semana
3541,24,Feminino,Shorts,95.0,Transferencia Bancaria,5,Semanal
3542,59,Feminino,Blusa,66.0,Dinheiro,22,Anual
3543,62,Feminino,Casaco,28.0,Transferencia Bancaria,5,Semanal
3544,58,Feminino,Bone,83.0,Cartao de Credito,18,A cada 3 meses
3545,64,Feminino,Meias,55.0,PayPal,42,A cada 3 meses
3546,48,Feminino,Sandalias,28.0,Venmo,22,Anual
3547,60,Feminino,Cachecol,79.0,Transferencia Bancaria,37,Duas vezes/semana
3548,52,Feminino,Cachecol,31.0,Cartao de Debito,23,Anual
3549,63,Feminino,Blusa,37.0,Venmo,47,Quinzenal
3550,44,Feminino,Camiseta,34.0,Cartao de Credito,11,Quinzenal
3551,63,Feminino,Sapato,74.0,Venmo,32,Semanal
3552,66,Feminino,Luvas,31.0,Cartao de Credito,20,Semanal
3553,22,Feminino,Óculos de Sol,66.0,Cartao de Credito,3,Trimestral
3554,62,Feminino,Sapato,99.0,Dinheiro,32,Semanal
3555,39,Feminino,Vestido,55.0,Transferencia Bancaria,5,Quinzenal
3556,25,Feminino,Blusa,23.0,PayPal,45,Trimestral
3557,70,Feminino,Sueter,88.0,Transferencia Bancaria,43,Duas vezes/semana
3558,52,Feminino,Jaqueta,26.0,PayPal,1,A cada 3 meses
3559,68,Feminino,Mochila,94.0,Cartao de Credito,9,Trimestral
3560,18,Feminino,Shorts,25.0,Cartao de Debito,13,A cada 3 meses
3561,18,Feminino,Meias,96.0,Dinheiro,5,Anual
3562,63,Feminino,Tenis,29.0,Dinheiro,39,Quinzenal
3563,47,Feminino,Tenis,36.0,PayPal,7,Semanal
3564,43,Feminino,Blusa,90.0,Cartao de Credito,8,A cada 3 meses
3565,60,Feminino,Luvas,38.0,PayPal,40,Anual
3566,49,Feminino,Bolsa,52.0,Dinheiro,35,Mensal
3567,28,Feminino,Jeans,88.0,Cartao de Credito,14,Mensal
3568,32,Feminino,Cachecol,56.0,Venmo,26,Mensal
3569,29,Feminino,Sandalias,71.0,Dinheiro,14,Trimestral
3570,35,Feminino,Sandalias,94.0,Cartao de Credito,9,Quinzenal
3571,23,Feminino,Vestido,97.0,PayPal,32,Anual
3572,70,Feminino,Saia,27.0,Dinheiro,15,A cada 3 meses
3573,23,Feminino,Shorts,28.0,Transferencia Bancaria,25,Mensal
3574,43,Feminino,Jeans,67.0,Dinheiro,27,Mensal
3575,29,Feminino,Meias,70.0,Dinheiro,39,Trimestral
3576,61,Feminino,Casaco,95.0,Dinheiro,49,Duas vezes/semana
3577,29,Feminino,Botas,24.0,Dinheiro,12,Duas vezes/semana
3578,66,Feminino,Cinto,35.0,PayPal,13,Semanal
3579,46,Feminino,Sapato,22.0,Cartao de Credito,22,Trimestral
3580,34,Feminino,Cachecol,66.0,Transferencia Bancaria,19,A cada 3 meses
3581,51,Feminino,Blusa,83.0,Transferencia Bancaria,3,Duas vezes/semana
3582,26,Feminino,Vestido,95.0,Venmo,50,Semanal
3583,23,Feminino,Shorts,41.0,Dinheiro,15,Anual
3584,52,Feminino,Blusa,77.0,Cartao de Debito,44,A cada 3 meses
3585,39,Feminino,Tenis,52.0,Cartao de Debito,48,Mensal
3586,39,Feminino,Luvas,41.0,Dinheiro,4,Duas vezes/semana
3587,33,Feminino,Agasalho,28.0,PayPal,12,Duas vezes/semana
3588,33,Feminino,Sueter,90.0,Cartao de Debito,33,Anual
3589,23,Feminino,Óculos de Sol,55.0,Transferencia Bancaria,40,Anual
3590,31,Feminino,Cinto,73.0,Dinheiro,38,A cada 3 meses
3591,27,Feminino,Vestido,87.0,PayPal,19,A cada 3 meses
3592,48,Feminino,Jaqueta,89.0,Dinheiro,38,Trimestral
3593,61,Feminino,Botas,82.0,Dinheiro,18,Quinzenal
3594,63,Feminino,Sandalias,80.0,Transferencia Bancaria,24,Mensal
3595,19,Feminino,Cachecol,87.0,PayPal,29,Trimestral
3596,21,Feminino,Blusa,41.0,Dinheiro,14,Anual
3597,28,Feminino,Agasalho,83.0,Transferencia Bancaria,44,Quinzenal
3598,29,Feminino,Óculos de Sol,71.0,Dinheiro,18,Trimestral
3599,23,Feminino,Agasalho,76.0,Transferencia Bancaria,19,Duas vezes/semana
3600,37,Feminino,Cachecol,34.0,Dinheiro,4,Semanal
3601,67,Feminino,Vestido,81.0,PayPal,25,Duas vezes/semana
3602,34,Feminino,Camiseta,47.0,Cartao de Debito,3,Mensal
3603,58,Feminino,Saia,36.0,Transferencia Bancaria,40,Trimestral
3604,45,Feminino,Jeans,51.0,Cartao de Debito,5,Semanal
3605,63,Feminino,Agasalho,86.0,Transferencia Bancaria,17,Anual
3606,68,Feminino,Jeans,41.0,Venmo,36,A cada 3 meses
3607,41,Feminino,Sandalias,90.0,Dinheiro,41,Anual
3608,50,Feminino,Bone,93.0,Cartao de Debito,20,Duas vezes/semana
3609,24,Feminino,Luvas,56.0,Transferencia Bancaria,2,A cada 3 meses
3610,21,Feminino,Meias,39.0,Cartao de Debito,31,Mensal
3611,18,Feminino,Jaqueta,86.0,Cartao de Credito,23,Quinzenal
3612,63,Feminino,Camiseta,82.0,PayPal,30,Anual
3613,47,Feminino,Sandalias,29.0,Cartao de Credito,26,A cada 3 meses
3614,58,Feminino,Bone,27.0,Dinheiro,40,Anual
3615,46,Feminino,Luvas,25.0,Transferencia Bancaria,19,Anual
3616,35,Feminino,Vestido,31.0,Transferencia Bancaria,4,Mensal
3617,42,Feminino,Agasalho,23.0,Dinheiro,33,Quinzenal
3618,48,Feminino,Cinto,47.0,Cartao de Debito,29,Mensal
3619,28,Feminino,Luvas,67.0,Venmo,47,Duas vezes/semana
3620,44,Feminino,Cachecol,75.0,Dinheiro,50,Semanal
3621,60,Feminino,Sandalias,82.0,Cartao de Credito,28,Quinzenal
3622,38,Feminino,Tenis,32.0,Venmo,5,Quinzenal
3623,46,Feminino,Vestido,41.0,Transferencia Bancaria,12,Anual
3624,39,Feminino,Joias,89.0,Venmo,4,Semanal
3625,22,Feminino,Bone,82.0,PayPal,22,Duas vezes/semana
3626,44,Feminino,Cachecol,99.0,Cartao de Debito,32,Semanal
3627,69,Feminino,Blusa,98.0,Transferencia Bancaria,32,Trimestral
3628,39,Feminino,Cinto,54.0,Cartao de Credito,48,A cada 3 meses
3629,53,Feminino,Blusa,88.0,Dinheiro,35,Mensal
3630,52,Feminino,Camiseta,43.0,Cartao de Credito,44,Quinzenal
3631,65,Feminino,Bone,73.0,Cartao de Credito,29,Semanal
3632,48,Feminino,Bone,50.0,Cartao de Debito,26,Mensal
3633,27,Feminino,Tenis,73.0,PayPal,3,Trimestral
3634,39,Feminino,Luvas,51.0,Venmo,1,Duas vezes/semana
3635,59,Feminino,Meias,22.0,Transferencia Bancaria,17,Anual
3636,52,Feminino,Sandalias,32.0,Dinheiro,17,Quinzenal
3637,50,Feminino,Sandalias,38.0,PayPal,36,Semanal
3638,32,Feminino,Botas,66.0,PayPal,32,Quinzenal
3639,40,Feminino,Mochila,20.0,Cartao de Credito,50,Duas vezes/semana
3640,26,Feminino,Casaco,44.0,Venmo,39,Anual
3641,47,Feminino,Óculos de Sol,31.0,Cartao de Credito,17,Mensal
3642,51,Feminino,Jaqueta,45.0,Cartao de Debito,39,A cada 3 meses
3643,47,Feminino,Vestido,71.0,Cartao de Credito,5,Anual
3644,53,Feminino,Cachecol,96.0,Transferencia Bancaria,47,Anual
3645,35,Feminino,Blusa,32.0,Dinheiro,18,Semanal
3646,38,Feminino,Mochila,90.0,Cartao de Credito,31,A cada 3 meses
3647,69,Feminino,Joias,68.0,Cartao de Credito,39,Quinzenal
3648,47,Feminino,Shorts,45.0,Dinheiro,12,Semanal
3649,31,Feminino,Saia,67.0,Dinheiro,45,Duas vezes/semana
3650,68,Feminino,Saia,57.0,Cartao de Debito,33,Quinzenal
3651,51,Feminino,Jeans,60.0,Dinheiro,3,Anual
3652,20,Feminino,Bolsa,32.0,Transferencia Bancaria,5,A cada 3 meses
3653,27,Feminino,Bolsa,29.0,Venmo,23,Mensal
3654,67,Feminino,Casaco,20.0,Cartao de Debito,39,Quinzenal
3655,21,Feminino,Joias,98.0,Cartao de Debito,10,Anual
3656,20,Feminino,Sueter,27.0,Venmo,4,Duas vezes/semana
3657,35,Feminino,Jaqueta,67.0,Cartao de Debito,18,Mensal
3658,58,Feminino,Sapato,82.0,Transferencia Bancaria,1,A cada 3 meses
3659,28,Feminino,Camiseta,72.0,Dinheiro,18,Quinzenal
3660,27,Feminino,Sandalias,77.0,Transferencia Bancaria,46,Anual
3661,19,Feminino,Sapato,74.0,Venmo,13,Quinzenal
3662,63,Feminino,Sandalias,39.0,Dinheiro,5,Quinzenal
3663,69,Feminino,Shorts,80.0,Venmo,11,Semanal
3664,65,Feminino,Mochila,59.0,Dinheiro,49,Semanal
3665,63,Feminino,Jaqueta,68.0,Dinheiro,1,Quinzenal
3666,28,Feminino,Meias,77.0,Cartao de Credito,11,Trimestral
3667,67,Feminino,Joias,50.0,Cartao de Credito,47,A cada 3 meses
3668,51,Feminino,Calca,45.0,Cartao de Credito,20,Mensal
3669,59,Feminino,Blusa,71.0,PayPal,18,Anual
3670,25,Feminino,Meias,52.0,Cartao de Credito,43,Trimestral
3671,31,Feminino,Sapato,50.0,Dinheiro,4,A cada 3 meses
3672,62,Feminino,Bolsa,66.0,Transferencia Bancaria,20,Trimestral
3673,51,Feminino,Sandalias,81.0,Venmo,7,Mensal
3674,32,Feminino,Meias,28.0,Cartao de Debito,31,Quinzenal
3675,35,Feminino,Bolsa,65.0,Venmo,41,Quinzenal
3676,70,Feminino,Bone,80.0,Dinheiro,3,Mensal
3677,19,Feminino,Joias,94.0,PayPal,16,Mensal
3678,32,Feminino,Mochila,30.0,Dinheiro,43,Anual
3679,56,Feminino,Camisa,45.0,Cartao de Debito,29,Quinzenal
3680,53,Feminino,Casaco,91.0,PayPal,5,Duas vezes/semana
3681,22,Feminino,Óculos de Sol,36.0,Venmo,30,Trimestral
3682,26,Feminino,Luvas,73.0,PayPal,33,Mensal
3683,42,Feminino,Camisa,60.0,Venmo,46,Duas vezes/semana
3684,30,Feminino,Meias,77.0,Transferencia Bancaria,17,Quinzenal
3685,29,Feminino,Saia,86.0,PayPal,47,Duas vezes/semana
3686,47,Feminino,Shorts,42.0,PayPal,17,Duas vezes/semana
3687,59,Feminino,Sandalias,70.0,PayPal,17,Duas vezes/semana
3688,34,Feminino,Camisa,44.0,PayPal,28,A cada 3 meses
3689,52,Feminino,Óculos de Sol,91.0,Venmo,8,Mensal
3690,47,Feminino,Joias,30.0,Dinheiro,8,Trimestral
3691,24,Feminino,Blusa,23.0,Venmo,4,Duas vezes/semana
3692,63,Feminino,Sandalias,21.0,Cartao de Credito,24,Semanal
3693,59,Feminino,Casaco,34.0,Venmo,29,Quinzenal
3694,66,Feminino,Blusa,46.0,Cartao de Debito,10,Semanal
3695,45,Feminino,Sueter,41.0,Venmo,11,Duas vezes/semana
3696,38,Feminino,Saia,33.0,Transferencia Bancaria,18,Quinzenal
3697,63,Feminino,Blusa,48.0,Venmo,26,Anual
3698,55,Feminino,Agasalho,66.0,PayPal,39,Semanal
3699,25,Feminino,Saia,54.0,Cartao de Credito,4,Anual
3700,51,Feminino,Mochila,55.0,Dinheiro,24,Semanal
3701,28,Feminino,Bolsa,84.0,Cartao de Credito,2,A cada 3 meses
3702,46,Feminino,Sandalias,66.0,Dinheiro,36,Anual
3703,58,Feminino,Sapato,65.0,PayPal,36,Semanal
3704,30,Feminino,Sandalias,83.0,Transferencia Bancaria,23,A cada 3 meses
3705,68,Feminino,Óculos de Sol,61.0,PayPal,36,Trimestral
3706,28,Feminino,Saia,65.0,PayPal,2,Anual
3707,26,Feminino,Sandalias,55.0,Cartao de Credito,17,Duas vezes/semana
3708,35,Feminino,Luvas,79.0,Transferencia Bancaria,19,Semanal
3709,40,Feminino,Agasalho,96.0,Transferencia Bancaria,41,Mensal
3710,31,Feminino,Meias,43.0,Cartao de Debito,27,Trimestral
3711,60,Feminino,Joias,40.0,PayPal,32,Quinzenal
3712,69,Feminino,Bone,62.0,Dinheiro,33,Anual
3713,51,Feminino,Blusa,72.0,Venmo,24,Trimestral
3714,49,Feminino,Sapato,87.0,Dinheiro,31,A cada 3 meses
3715,18,Feminino,Bone,31.0,Dinheiro,35,Semanal
3716,63,Feminino,Óculos de Sol,34.0,Cartao de Credito,2,Mensal
3717,57,Feminino,Camisa,53.0,Transferencia Bancaria,42,A cada 3 meses
3718,45,Feminino,Camiseta,85.0,Venmo,47,A cada 3 meses
3719,36,Feminino,Calca,50.0,Cartao de Credito,44,Duas vezes/semana
3720,20,Feminino,Calca,91.0,Dinheiro,8,A cada 3 meses
3721,21,Feminino,Bone,56.0,Cartao de Debito,13,Trimestral
3722,62,Feminino,Casaco,60.0,Cartao de Credito,10,Anual
3723,23,Feminino,Jaqueta,34.0,PayPal,1,Quinzenal
3724,26,Feminino,Sandalias,30.0,Venmo,1,Mensal
3725,30,Feminino,Luvas,71.0,PayPal,18,Anual
3726,18,Feminino,Vestido,100.0,Transferencia Bancaria,2,Anual
3727,47,Feminino,Cinto,85.0,Cartao de Debito,36,A cada 3 meses
3728,41,Feminino,Meias,83.0,Cartao de Credito,17,Duas vezes/semana
3729,62,Feminino,Jaqueta,31.0,Cartao de Credito,1,Anual
3730,28,Feminino,Botas,82.0,Transferencia Bancaria,50,Trimestral
3731,46,Feminino,Camisa,79.0,Transferencia Bancaria,3,Duas vezes/semana
3732,54,Feminino,Bone,62.0,Cartao de Credito,45,Trimestral
3733,36,Feminino,Sapato,92.0,PayPal,28,Anual
3734,25,Feminino,Meias,58.0,Transferencia Bancaria,6,A cada 3 meses
3735,38,Feminino,Agasalho,88.0,Venmo,33,A cada 3 meses
3736,38,Feminino,Sandalias,44.0,Dinheiro,29,Anual
3737,42,Feminino,Jeans,56.0,Dinheiro,2,A cada 3 meses
3738,19,Feminino,Joias,23.0,Cartao de Debito,43,Duas vezes/semana
3739,34,Feminino,Shorts,45.0,Cartao de Credito,48,Quinzenal
3740,38,Feminino,Óculos de Sol,31.0,Transferencia Bancaria,43,Semanal
3741,42,Feminino,Calca,96.0,Dinheiro,26,Duas vezes/semana
3742,58,Feminino,Camisa,96.0,Venmo,26,Duas vezes/semana
3743,56,Feminino,Camisa,80.0,Cartao de Debito,50,Duas vezes/semana
3744,62,Feminino,Calca,28.0,Cartao de Credito,36,Trimestral
3745,24,Feminino,Agasalho,51.0,Venmo,26,Quinzenal
3746,60,Feminino,Meias,41.0,Transferencia Bancaria,2,Mensal
3747,53,Feminino,Casaco,99.0,Cartao de Debito,49,Mensal
3748,26,Feminino,Sueter,53.0,Cartao de Credito,32,Duas vezes/semana
3749,34,Feminino,Mochila,25.0,PayPal,3,Anual
3750,24,Feminino,Blusa,95.0,Cartao de Debito,38,A cada 3 meses
3751,42,Feminino,Agasalho,88.0,Cartao de Debito,5,Mensal
3752,36,Feminino,Joias,97.0,Dinheiro,8,A cada 3 meses
3753,24,Feminino,Casaco,81.0,Cartao de Debito,43,Semanal
3754,39,Feminino,Óculos de Sol,26.0,Transferencia Bancaria,22,Quinzenal
3755,46,Feminino,Sapato,41.0,PayPal,10,A cada 3 meses
3756,64,Feminino,Saia,93.0,Transferencia Bancaria,26,Mensal
3757,64,Feminino,Saia,69.0,Cartao de Credito,42,Duas vezes/semana
3758,61,Feminino,Saia,44.0,Cartao de Debito,33,Semanal
3759,61,Feminino,Sandalias,54.0,Dinheiro,23,Trimestral
3760,44,Feminino,Tenis,61.0,Cartao de Credito,30,Trimestral
3761,65,Feminino,Meias,80.0,PayPal,36,Semanal
3762,60,Feminino,Mochila,30.0,Venmo,3,A cada 3 meses
3763,65,Feminino,Shorts,94.0,Venmo,13,Anual
3764,27,Feminino,Camisa,24.0,PayPal,38,A cada 3 meses
3765,36,Feminino,Meias,21.0,PayPal,19,Mensal
3766,22,Feminino,Joias,52.0,Dinheiro,14,Duas vezes/semana
3767,62,Feminino,Bolsa,59.0,Dinheiro,43,Anual
3768,59,Feminino,Shorts,51.0,Venmo,10,Quinzenal
3769,50,Feminino,Sueter,35.0,PayPal,34,Trimestral
3770,51,Feminino,Luvas,87.0,Dinheiro,31,Anual
3771,23,Feminino,Calca,42.0,Cartao de Credito,34,Semanal
3772,21,Feminino,Camiseta,86.0,Transferencia Bancaria,28,Duas vezes/semana
3773,44,Feminino,Calca,26.0,Dinheiro,35,Anual
3774,25,Feminino,Sueter,60.0,Transferencia Bancaria,41,Trimestral
3775,57,Feminino,Luvas,83.0,Venmo,48,Quinzenal
3776,41,Feminino,Cinto,63.0,Cartao de Debito,45,Trimestral
3777,19,Feminino,Tenis,25.0,Cartao de Debito,10,Quinzenal
3778,43,Feminino,Shorts,65.0,Cartao de Debito,9,Semanal
3779,25,Feminino,Tenis,60.0,PayPal,30,Anual
3780,60,Feminino,Jeans,75.0,Venmo,45,Anual
3781,54,Feminino,Tenis,57.0,Transferencia Bancaria,41,Trimestral
3782,52,Feminino,Botas,99.0,Venmo,40,Quinzenal
3783,40,Feminino,Jaqueta,45.0,Dinheiro,42,Quinzenal
3784,39,Feminino,Luvas,66.0,Dinheiro,17,Quinzenal
3785,54,Feminino,Meias,53.0,Dinheiro,4,Anual
3786,64,Feminino,Jeans,94.0,Cartao de Debito,6,Mensal
3787,31,Feminino,Botas,47.0,Venmo,22,Semanal
3788,37,Feminino,Blusa,80.0,PayPal,46,A cada 3 meses
3789,43,Feminino,Bone,65.0,Dinheiro,27,Mensal
3790,56,Feminino,Camisa,75.0,Cartao de Debito,18,A cada 3 meses
3791,27,Feminino,Bolsa,45.0,Venmo,31,Semanal
3792,40,Feminino,Óculos de Sol,51.0,Cartao de Credito,1,Semanal
3793,43,Feminino,Cachecol,58.0,Cartao de Credito,2,Quinzenal
3794,62,Feminino,Óculos de Sol,20.0,Dinheiro,46,Anual
3795,44,Feminino,Cachecol,82.0,Cartao de Debito,27,Semanal
3796,45,Feminino,Luvas,92.0,Transferencia Bancaria,3,Semanal
3797,40,Feminino,Shorts,81.0,Cartao de Credito,47,Trimestral
3798,68,Feminino,Óculos de Sol,44.0,Venmo,20,Trimestral
3799,63,Feminino,Joias,72.0,Cartao de Credito,23,Anual
3800,60,Feminino,Jaqueta,26.0,PayPal,13,Mensal
3801,19,Feminino,Sueter,26.0,Venmo,12,Duas vezes/semana
3802,26,Feminino,Blusa,84.0,PayPal,36,Quinzenal
3803,70,Feminino,Cachecol,72.0,Transferencia Bancaria,1,Mensal
3804,48,Feminino,Bolsa,55.0,Cartao de Credito,14,Semanal
3805,37,Feminino,Bone,77.0,Venmo,45,Anual
3806,48,Feminino,Cachecol,57.0,Cartao de Debito,31,Trimestral
3807,18,Feminino,Botas,71.0,Dinheiro,41,Semanal
3808,38,Feminino,Blusa,39.0,PayPal,36,Anual
3809,33,Feminino,Meias,28.0,Venmo,6,Duas vezes/semana
3810,57,Feminino,Sapato,33.0,Transferencia Bancaria,28,Anual
3811,46,Feminino,Saia,79.0,Cartao de Debito,29,Mensal
3812,46,Feminino,Cinto,30.0,Venmo,14,Mensal
3813,50,Feminino,Saia,75.0,PayPal,7,A cada 3 meses
3814,61,Feminino,Calca,89.0,Cartao de Credito,31,Duas vezes/semana
3815,45,Feminino,Vestido,95.0,Cartao de Credito,26,A cada 3 meses
3816,32,Feminino,Bone,44.0,Venmo,12,Quinzenal
3817,29,Feminino,Casaco,86.0,Cartao de Debito,45,Quinzenal
3818,66,Feminino,Cachecol,91.0,Cartao de Debito,40,Anual
3819,70,Feminino,Tenis,41.0,Cartao de Credito,42,Mensal
3820,36,Feminino,Calca,99.0,PayPal,45,Trimestral
3821,34,Feminino,Cinto,65.0,Cartao de Credito,34,Trimestral
3822,20,Feminino,Tenis,48.0,PayPal,34,A cada 3 meses
3823,70,Feminino,Bone,41.0,Dinheiro,17,A cada 3 meses
3824,50,Feminino,Camisa,42.0,Transferencia Bancaria,27,Semanal
3825,54,Feminino,Shorts,26.0,Cartao de Credito,31,Trimestral
3826,49,Feminino,Shorts,35.0,Transferencia Bancaria,47,Quinzenal
3827,50,Feminino,Jaqueta,31.0,Transferencia Bancaria,25,Anual
3828,62,Feminino,Joias,73.0,Dinheiro,47,Quinzenal
3829,42,Feminino,Blusa,82.0,Venmo,8,Semanal
3830,69,Feminino,Calca,32.0,Cartao de Credito,32,Quinzenal
3831,22,Feminino,Bone,27.0,PayPal,33,A cada 3 meses
3832,36,Feminino,Mochila,86.0,Venmo,16,A cada 3 meses
3833,64,Feminino,Botas,38.0,PayPal,27,Semanal
3834,44,Feminino,Jaqueta,93.0,Dinheiro,17,A cada 3 meses
3835,43,Feminino,Agasalho,59.0,Cartao de Debito,17,Trimestral
3836,58,Feminino,Sandalias,58.0,Cartao de Credito,28,Duas vezes/semana
3837,62,Feminino,Saia,84.0,Venmo,38,Quinzenal
3838,45,Feminino,Agasalho,100.0,Cartao de Debito,33,Quinzenal
